,store_id,name,category,is_food,new_store,instagram_link,instagram_post,instagram_follower,hot_spot,visitor_review_count,blog_review_count,distance_from_subway,on_tv,parking_available,no_kids,pet_available,seoul_michelin,age-2030,gender-balance,on_blue_ribbon,image_urls,address,phone,gps
266,1320893582,한술식당 신촌점,한식,TRUE,FALSE,https://www.instagram.com/hansul_sinchon,31,272,TRUE,2351,221,356,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,[],서울 서대문구 연세로4길 40 1층,0507-1479-8267,"{'latitude': 37.5578833, 'longitude': 126.9388417}"
267,1242070068,백식당,일식당,TRUE,FALSE,,,,TRUE,3092,1277,457,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 동교로38길 28 2층,0507-1311-0487,"{'latitude': 37.5616341, 'longitude': 126.9254848}"
269,1637809662,23플래터,이탈리아음식,TRUE,FALSE,http://www.instagram.com/23Platter,251,426,TRUE,608,513,386,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 잔다리로3안길 36 1층 23플래터,0507-1340-5417,"{'latitude': 37.5504711, 'longitude': 126.9193693}"
271,39199184,V Studio 음악연습실,장소대여,TRUE,FALSE,http://www.instagram.com/vstudio_cafe.v,235,1230,FALSE,458,106,469,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강동구 천호대로162가길 8,0507-1313-5896,"{'latitude': 37.5345168, 'longitude': 127.1283655}"
273,1268383294,올리다 둔촌역점,"카페,디저트",TRUE,FALSE,,,,FALSE,231,119,139,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강동구 풍성로 216 1층,0507-1369-5687,"{'latitude': 37.52898493267691, 'longitude': 127.13557131234703}"
274,1683267156,밀파니,베이커리,TRUE,FALSE,,,,FALSE,5875,485,453,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],"서울 송파구 위례서로 273 밀파니 타워 1층, 2층",02-406-0810,"{'latitude': 37.489137, 'longitude': 127.142495}"
276,1485534307,에드엣 가로수길,브런치,TRUE,FALSE,https://www.instagram.com/add.garosoo,457,1411,TRUE,357,217,724,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강남구 압구정로10길 30-9 지하1층,02-6489-1717,"{'latitude': 37.5220492, 'longitude': 127.0215649}"
277,1010633726,오르페우스,"다이어트,샐러드",TRUE,FALSE,https://www.instagram.com/orpheus.kr,44,152,TRUE,119,97,340,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 포은로 12 1층,0507-1385-0560,"{'latitude': 37.5493343, 'longitude': 126.9095728}"
279,1878060311,조르노에노떼,이탈리아음식,TRUE,FALSE,https://www.instagram.com/giornoenotte_seoul,132,192,FALSE,147,78,754,FALSE,FALSE,FALSE,FALSE,FALSE,,,,[],서울 송파구 오금로29길 4-1 1층 101호,010-9973-3580,"{'latitude': 37.507025, 'longitude': 127.1211861}"
280,1626485111,온더써드,"카페,디저트",TRUE,FALSE,http://instagram.com/on_the_3rd,471,625,FALSE,431,119,174,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 동대문구 왕산로 33 1층,0507-1329-6021,"{'latitude': 37.57703676399664, 'longitude': 127.0270665579788}"
281,1147284926,라콤,"카페,디저트",TRUE,FALSE,https://www.instagram.com/racomm_bab2,58,55,FALSE,69,31,755,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 서초구 방배중앙로25길 19 1층,0507-1395-7796,"{'latitude': 37.4938621, 'longitude': 126.9850442}"
283,1533316291,쏘플파티룸 자갈자갈,장소대여,TRUE,FALSE,https://www.instagram.com/ssople_partyroom,186,2362,FALSE,,27,384,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 영등포구 영등포로50길 5 4층,1544-3523,"{'latitude': 37.5184141, 'longitude': 126.9094696}"
284,1213537628,더그릭베어 홍대상수점,"카페,디저트",TRUE,FALSE,https://www.instagram.com/thegreekbear,72,1535,FALSE,355,297,15,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],"서울 마포구 독막로 87 1층, 2층",0507-1372-3375,"{'latitude': 37.5479277, 'longitude': 126.9233328}"
286,1116733594,광화문특고기 정동집,소고기구이,TRUE,FALSE,,,,TRUE,149,904,358,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 명동길 55 3층,0507-1381-9221,"{'latitude': 37.56407344978154, 'longitude': 126.98548721854577}"
287,1124871955,스시도손,일식당,TRUE,FALSE,https://www.instagram.com/sushi_doson,32,1965,FALSE,167,312,63,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 영등포구 국제금융로2길 37 S-T RENUE 2층 206-2호,0507-1313-9884,"{'latitude': 37.5229862, 'longitude': 126.92431}"
288,1873388687,타겟,"멕시코,남미음식",TRUE,FALSE,https://www.instagram.com/taget_taco,76,483,TRUE,525,164,508,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 종로구 성균관로6길 2 1층 골목,0507-1317-9251,"{'latitude': 37.5846641, 'longitude': 126.9975019}"
289,1386559115,두텁,이자카야,TRUE,FALSE,https://www.instagram.com/toukkobi,18,227,FALSE,126,35,891,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 용산구 신흥로36길 1 1층,0507-1312-3764,"{'latitude': 37.5466110009119, 'longitude': 126.9817589}"
291,1297964223,올디너리모먼트,"카페,디저트",TRUE,FALSE,,,,FALSE,379,178,403,FALSE,TRUE,FALSE,TRUE,FALSE,,,TRUE,[],서울 강남구 논현로30길 26 1층 올디너리모먼트,070-8822-1532,"{'latitude': 37.48404140150731, 'longitude': 127.04411214195041}"
292,1247771184,칸틴 성현점,"카페,디저트",TRUE,FALSE,https://www.instagram.com/cafe_kanteen_sh,24,58,FALSE,91,14,,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 관악구 성현로 80 관악드림타운아파트 제주상가동 제1층 제109호,0507-1337-3539,"{'latitude': 37.4888904, 'longitude': 126.9493204}"
293,1950627213,데보,"카페,디저트",TRUE,FALSE,https://www.instagram.com/devo_coffee,17,146,TRUE,86,129,172,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 독막로15길 19 1층 데보,0507-1388-9795,"{'latitude': 37.5486521, 'longitude': 126.9219486}"
295,1834944913,소프트컬러,바(BAR),TRUE,FALSE,https://www.instagram.com/softcolorhouse,61,634,FALSE,336,65,876,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],"서울 마포구 동교로51길 63 지층, 1층",070-8018-0580,"{'latitude': 37.5658139, 'longitude': 126.9235371}"
297,1045459528,제일곱창 방이직영점,"곱창,막창,양",TRUE,FALSE,,,,FALSE,627,1166,555,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 송파구 올림픽로32길 22-13 1층,0507-1479-1532,"{'latitude': 37.51366976448207, 'longitude': 127.10876129185853}"
298,38591668,스시쟁이,"초밥,롤",TRUE,FALSE,https://www.instagram.com/suk19840,135,746,FALSE,673,329,167,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,[],서울 강동구 올림픽로72길 13 1층 스시쟁이,0507-1413-0733,"{'latitude': 37.5397504, 'longitude': 127.1246734}"
300,1445613402,리옴레더,공방,TRUE,FALSE,https://www.instagram.com/riomleather,164,581,FALSE,,9,615,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 용산구 우사단로6길 25 리옴레더,0507-1469-2422,"{'latitude': 37.5321988, 'longitude': 126.9977629}"
301,1400338596,꼬치의품격 천호로데오점,"일식튀김,꼬치",TRUE,FALSE,,,,FALSE,89,28,273,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],"서울 강동구 올림픽로70길 61 1층 103, 104호",0507-1322-9893,"{'latitude': 37.53916932454301, 'longitude': 127.12707214900398}"
302,1059781158,신사890,양식,TRUE,FALSE,https://www.instagram.com/890__official,69,2221,TRUE,710,497,154,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강남구 강남대로152길 26 2층,0507-1439-8901,"{'latitude': 37.5175563, 'longitude': 127.021572}"
304,1831068477,오로라 타로&사주 잠실 1호점,"운세,사주",TRUE,FALSE,https://www.instagram.com/aurora_tarot.saju,299,1551,FALSE,374,336,195,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 송파구 오금로18길 10 1층 101호,0507-1371-8650,"{'latitude': 37.5099712, 'longitude': 127.1104395}"
306,1918024294,아티산와규 남가좌가재울점,"육류,고기요리",TRUE,FALSE,https://www.instagram.com/artisan_wagyu,86,654,FALSE,288,112,313,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서대문구 수색로2길 39 DMC리첸시아몰 1층 111호,0507-1394-3356,"{'latitude': 37.570764200000006, 'longitude': 126.91592049999998}"
307,1651524434,러브허니,속옷,TRUE,FALSE,,,,TRUE,16,20,371,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 어울마당로 47 2층 러브허니,02-322-6969,"{'latitude': 37.5494603, 'longitude': 126.9206004}"
309,1545869125,쿠치나디까사 문정점,양식,TRUE,FALSE,,,,FALSE,880,572,296,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],"서울 송파구 송파대로 201 송파테라타워2 A동 1층 A-110,111호",0507-1338-5564,"{'latitude': 37.48699479999999, 'longitude': 127.11933240000002}"
310,1513533055,어더아사 홍대본점,"카페,디저트",TRUE,FALSE,https://www.instagram.com/adas_hongdae,73,1584,TRUE,668,222,193,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 와우산로23길 40 1층 102호,0507-1319-3423,"{'latitude': 37.5545732, 'longitude': 126.92363150000003}"
311,1277828060,인피니티클럽,술집,TRUE,FALSE,,,,TRUE,2,2,462,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서대문구 연세로7안길 34-3 지하1층,,"{'latitude': 37.55833672020679, 'longitude': 126.93487398734499}"
313,1002139628,그리디센트 연남,공방,TRUE,FALSE,https://www.instagram.com/greedyscent,30,2005,TRUE,291,48,486,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 동교로38길 26-6 2층,0507-1483-8947,"{'latitude': 37.5617548, 'longitude': 126.9252767}"
314,1922772565,왓어샷 테니스장,"스포츠,오락",TRUE,FALSE,,,,FALSE,61,80,787,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 언주로 805 준빌딩 지하 1층,0507-1363-1115,"{'latitude': 37.5221328, 'longitude': 127.0329398}"
316,1224512361,쏘플파티룸 블랑,장소대여,TRUE,FALSE,https://www.instagram.com/ssople_partyroom,186,2362,FALSE,9,9,374,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강서구 공항대로 220 우성에스비타워2 4층 404호,1544-3523,"{'latitude': 37.5587038, 'longitude': 126.8317657}"
318,1423756318,디엔오 스튜디오,공방,TRUE,FALSE,,,,FALSE,45,13,182,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 종로구 대학로 20 6층 605호,0507-1350-4225,"{'latitude': 37.5728054, 'longitude': 127.0022405}"
319,1720981547,007골드커피,"카페,디저트",TRUE,FALSE,https://www.instagram.com/007_goldcoffee,119,341,FALSE,99,37,505,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 송파구 오금로31길 16-3 1층,0506-900-0940,"{'latitude': 37.5074302, 'longitude': 127.1223598}"
320,1035732767,무지개맥주 왕십리점,"맥주,호프",TRUE,FALSE,,,,FALSE,262,146,268,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 마조로3가길 18 2층,010-5746-6300,"{'latitude': 37.5592786, 'longitude': 127.0401289}"
322,1316324060,몽콕 합정역본점,요리주점,TRUE,FALSE,,,,TRUE,93,37,24,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 독막로 5 1층,02-3144-2102,"{'latitude': 37.5490234, 'longitude': 126.9142942}"
323,1840264658,생육회관,"육류,고기요리",TRUE,FALSE,,,,TRUE,65,65,476,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서대문구 연세로12길 23 2층,0507-1431-5090,"{'latitude': 37.55911744983305, 'longitude': 126.93838600165986}"
324,1201323455,리춘시장 천호점,요리주점,TRUE,FALSE,,,,FALSE,242,384,224,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강동구 천호대로157길 15 2층,0507-1461-0942,"{'latitude': 37.5385681, 'longitude': 127.126843}"
325,1078757796,휙,"카페,디저트",TRUE,FALSE,,,,FALSE,31,21,589,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 동대문구 망우로18다길 32-2 지하 1층,0507-1454-0724,"{'latitude': 37.5859737670931, 'longitude': 127.06079052139295}"
327,1076426838,초이다이닝 성수점,일식당,TRUE,FALSE,,,,TRUE,2925,715,312,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 연무장길 50 2층 201호,0507-1498-5055,"{'latitude': 37.5425035, 'longitude': 127.05484510000002}"
328,1130848448,페어링서울,브런치카페,TRUE,FALSE,https://www.instagram.com/pairingseoul,30,190,FALSE,213,53,311,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 광성로6길 24 3층,0507-1436-5032,"{'latitude': 37.5487807, 'longitude': 126.938681}"
330,1461021253,바 온,바(BAR),TRUE,FALSE,https://www.instagram.com/bar_on__,90,563,TRUE,66,110,413,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 연희로1길 45-4 3층,0507-1416-0373,"{'latitude': 37.56124970091199, 'longitude': 126.9260261}"
332,1116088641,광화문 바틀샵 순애주,주류,TRUE,FALSE,https://instagram.com/soonejoo,224,1477,FALSE,43,60,77,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 서소문로 136 광화문 바틀샵 순애주,0507-1428-8971,"{'latitude': 37.5635605, 'longitude': 126.9760412}"
333,1199216200,블루벨벳 도산,"카페,디저트",TRUE,FALSE,https://www.instagram.com/bluevelvet_dosan,30,252,FALSE,97,64,482,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 도산대로49길 6-10 2층,0507-1376-9807,"{'latitude': 37.5235789, 'longitude': 127.0379491}"
334,1106713288,리파인 가로수길점,한식,TRUE,FALSE,https://www.instagram.com/re.fine_garosugil,108,324,TRUE,539,182,378,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 도산대로11길 25 2F,0507-1381-4225,"{'latitude': 37.5191454, 'longitude': 127.0223342}"
335,1994966454,화이,요리주점,TRUE,FALSE,https://www.instagram.com/hwai_sillim,19,203,FALSE,25,13,166,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 관악구 신림로59길 15-16 지하1층,0507-1318-8644,"{'latitude': 37.4826104, 'longitude': 126.9294652}"
337,1076285144,호랑도,"육류,고기요리",TRUE,FALSE,,,,TRUE,104,182,440,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 성수이로 147 호랑도 성수점,0507-1366-6224,"{'latitude': 37.5480702, 'longitude': 127.0573877}"
339,236366466,광화문특고기,소고기구이,TRUE,FALSE,,,,FALSE,522,580,89,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 서소문로 134-6 광화문특고기,0507-1461-9224,"{'latitude': 37.56344969999999, 'longitude': 126.9759066}"
341,1608815184,정동집,소고기구이,TRUE,FALSE,,,,FALSE,37,184,66,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 서소문로 134-6 3층,0507-1400-9235,"{'latitude': 37.5634497, 'longitude': 126.9759066}"
343,1270466702,타코라붐,"멕시코,남미음식",TRUE,FALSE,,,,FALSE,4,7,66,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 서소문로 134-6,0507-1385-9236,"{'latitude': 37.5634497, 'longitude': 126.9759066}"
344,1712388820,정동싸롱 루프탑,와인,TRUE,FALSE,https://www.instagram.com/jungdong_ssalong,52,826,FALSE,2,20,66,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 서소문로 134-6 5층 정동집,0507-1367-0992,"{'latitude': 37.5634497, 'longitude': 126.9759066}"
345,1507088971,이음컬러 퍼스널컬러 진단,경영컨설팅,TRUE,FALSE,https://www.instagram.com/e.um_color,572,20000,FALSE,354,65,350,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 구로구 경인로 661 신도림1차푸르지오 103동,0507-1355-2974,"{'latitude': 37.5095173, 'longitude': 126.8877033}"
346,1706303662,나이트캡,양식,TRUE,FALSE,https://www.instagram.com/nightcap_seoul,46,1141,FALSE,17,21,649,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 논현로152길 9 7층,0507-1430-0740,"{'latitude': 37.5211376, 'longitude': 127.0289377}"
348,1358980744,심야식당 츠키,이자카야,TRUE,FALSE,https://www.instagram.com/sjm008,626,9615,FALSE,137,138,302,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 영등포구 국회대로46길 6 1층(영등포동7가),0507-1311-1648,"{'latitude': 37.525095500911696, 'longitude': 126.90463579999998}"
349,1654715759,레코드어모먼트,"사진,스튜디오",TRUE,FALSE,https://www.instagram.com/_studio_ram,210,3312,FALSE,120,64,244,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 서초구 방배천로2안길 7 3층 301호,0507-1389-5986,"{'latitude': 37.477373, 'longitude': 126.9836869}"
350,1207750261,백스 테니스 아카데미 실내 테니스장,"스포츠,오락",TRUE,FALSE,https://www.instagram.com/backtennis,27,89,FALSE,15,8,526,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 광진구 아차산로 453 지하1층,0507-1329-5495,"{'latitude': 37.5393885, 'longitude': 127.0924016}"
351,1002328533,디망쉬 키친,베이커리,TRUE,FALSE,http://instagram.com/dimanche_kitchen,418,2049,FALSE,5,19,702,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 동교로 272-7 2층 202호,0507-1470-8784,"{'latitude': 37.5634215, 'longitude': 126.9262501}"
352,1814925919,로니스피자,피자,TRUE,FALSE,,,,FALSE,77,28,320,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 양천구 목동중앙본로 115 1층 101호,0507-1305-0737,"{'latitude': 37.5459385, 'longitude': 126.8711771}"
354,1999654712,을지로 외계인,"맥주,호프",TRUE,FALSE,https://www.instagram.com/eulji_aleian,60,557,FALSE,134,63,201,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 퇴계로41길 31 2층,0507-1376-2370,"{'latitude': 37.563192300912, 'longitude': 126.99553779999998}"
356,1110178448,신사꽃게당 압구정로데오점,한식,TRUE,FALSE,https://www.instagram.com/sinsa507__10,181,2738,FALSE,102,54,548,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 도산대로49길 13 지하1층,0507-1423-3777,"{'latitude': 37.5237444, 'longitude': 127.036967}"
357,1357260782,퍼퓰러,베트남음식,TRUE,FALSE,,,,FALSE,25,2,180,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강북구 솔샘로68길 34 1층,0507-1464-9119,"{'latitude': 37.615646, 'longitude': 127.0288685}"
359,1832023734,우리소극장,"공연,연극시설",TRUE,FALSE,,,,TRUE,,187,494,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 종로구 이화장길 86-11 우리소극장,070-4618-5669,"{'latitude': 37.5792173, 'longitude': 127.0051781}"
361,1208439579,라피아 스튜디오,"사진,스튜디오",TRUE,FALSE,https://www.instagram.com/lafia_official,486,41000,TRUE,736,132,379,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서대문구 명물길 37 5층,02-362-1081,"{'latitude': 37.558529, 'longitude': 126.9384131}"
363,1035016347,피맥하우스,피자,TRUE,FALSE,,,,FALSE,300,252,372,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 관악구 남부순환로 1864 1층,0507-1303-4593,"{'latitude': 37.47949, 'longitude': 126.9567828}"
365,1850654151,덴네,장소대여,TRUE,FALSE,,,,FALSE,7,1,765,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 동대문구 서울시립대로27길 21 101호,0507-1393-3932,"{'latitude': 37.5835514, 'longitude': 127.0523891}"
366,1166770410,킹덤분식 홍대점,종합분식,TRUE,FALSE,https://www.instagram.com/kingdom_bunsik,1128,1474,TRUE,75,55,121,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 양화로 141 L7호텔 지하1층,0507-1482-7006,"{'latitude': 37.5557535, 'longitude': 126.9216695}"
367,1728958910,서양라멘,일본식라면,TRUE,FALSE,https://www.instagram.com/yofuramen,27,84,FALSE,378,42,250,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 중구 세종대로2가길 26 1층 서양라멘,02-318-5177,"{'latitude': 37.5580887, 'longitude': 126.975067}"
369,36797524,또또즐갬성술집,요리주점,TRUE,FALSE,https://www.instagram.com/ttz.sool,169,570,FALSE,88,277,135,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 동작구 동작대로27가길 35 2층,0507-1309-0527,"{'latitude': 37.48606942191021, 'longitude': 126.98121336384456}"
370,1123506495,반지 체험공방 링포유 대학로 본점,공방,TRUE,FALSE,https://www.instagram.com/ringforu_class,46,100,TRUE,192,53,182,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 종로구 대학로10길 26 4층 반지 체험공방 링포유 본점,0507-1343-1943,"{'latitude': 37.5816335, 'longitude': 127.0037448}"
371,1718185057,클럽용두,양식,TRUE,FALSE,https://www.instagram.com/club_yongdu,35,829,FALSE,245,21,182,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 영등포구 양산로19길 13 2층,0507-1381-9610,"{'latitude': 37.5254693, 'longitude': 126.894948}"
373,1282901281,졸리테일즈,애견카페,TRUE,FALSE,https://www.instagram.com/jollytails_cafe,67,241,FALSE,159,11,830,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 강서구 곰달래로 198 2층,0507-1361-5428,"{'latitude': 37.5311687, 'longitude': 126.8550207}"
374,1880840206,이끼,"카페,디저트",TRUE,FALSE,,,,FALSE,42,37,201,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 중구 다산로29길 30 1층,0507-1386-2886,"{'latitude': 37.5614944, 'longitude': 127.0125603}"
375,1077748184,카밀드,양식,TRUE,FALSE,https://www.instagram.com/calmild_home,57,1335,FALSE,255,64,386,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 광성로 42-1 1층,0507-1350-8326,"{'latitude': 37.5496154, 'longitude': 126.9377092}"
376,1494379359,호롱 오브제,공방,TRUE,FALSE,https://www.instagram.com/horong_objet,63,513,TRUE,5,10,189,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 광진구 동일로20길 91 5층 501호,,"{'latitude': 37.5400088, 'longitude': 127.0686828}"
378,1056038050,구슬구슬 압구정점,아이스크림,TRUE,FALSE,https://www.instagram.com/ggoossle_official,52,3307,FALSE,221,73,332,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 압구정로50길 28 상가동 1층 153호,0507-1371-5826,"{'latitude': 37.5265372, 'longitude': 127.0375685}"
379,1255960333,운남양꼬치 홍대본점,양꼬치,TRUE,FALSE,,,,FALSE,398,133,543,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 잔다리로 130 1층,0507-1484-5128,"{'latitude': 37.55833604703741, 'longitude': 126.9132063209501}"
380,1458485135,토요 커리 논현점,아시아음식,TRUE,FALSE,https://www.instagram.com/toyo_official_kr,33,378,TRUE,241,71,323,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 서초구 사평대로53길 82 1층 토요커리,0507-1488-0790,"{'latitude': 37.507923500000004, 'longitude': 127.0204542}"
381,1779698034,아르떼라윰,"꽃집,꽃배달",TRUE,FALSE,https://www.instagram.com/artelayoom,331,1211,FALSE,12,48,294,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 송파구 백제고분로32길 15 1층 101호,0507-1331-0640,"{'latitude': 37.5009913, 'longitude': 127.0950993}"
382,1299065898,수크레크레페하우스,브런치카페,TRUE,FALSE,,,,TRUE,120,61,485,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,[],서울 마포구 동교로38길 33-12 1층,02-332-2920,"{'latitude': 37.5616997, 'longitude': 126.9262423}"
383,1755514902,레인보우포차,요리주점,TRUE,FALSE,https://www.instagram.com/rainbowpocha__,38,153,FALSE,582,54,344,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 행당로17길 26 2층,0507-1363-2069,"{'latitude': 37.5606848, 'longitude': 127.0330451}"
384,1669724313,타브스 에스프레소 바,"카페,디저트",TRUE,FALSE,https://www.instagram.com/tavs_espresso_bar,78,618,FALSE,147,84,,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 강남구 논현로63길 43 1층,0507-1391-1739,"{'latitude': 37.49186739562746, 'longitude': 127.03751967720214}"
385,1801682167,데니스타코 성수점,"멕시코,남미음식",TRUE,TRUE,https://www.instagram.com/dannystaco19,205,175,TRUE,455,109,258,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 성동구 연무장길 37-22 1층,02-499-7767,"{'latitude': 37.5434611, 'longitude': 127.0538354}"
386,1176845784,카페 공명 연남점,"카페,디저트",TRUE,FALSE,https://www.instagram.com/cafegm_,110,5059,TRUE,2265,1371,245,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 연희로 11 1층 카페 공명 연남,0507-1337-6304,"{'latitude': 37.5600312, 'longitude': 126.9264347}"
387,1007476698,산1-1,"카페,디저트",TRUE,FALSE,https://www.instagram.com/ewha_san_1_1,28,185,TRUE,2604,113,895,FALSE,TRUE,FALSE,FALSE,FALSE,,,FALSE,[],서울 종로구 낙산성곽서1길 25,010-8993-2359,"{'latitude': 37.5780744, 'longitude': 127.0079121}"
389,1073506193,카츠토랑 연남본점,돈가스,TRUE,FALSE,https://www.instagram.com/katsu_taurant,132,1082,FALSE,746,426,953,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,[],서울 마포구 성미산로 95 1층 카츠토랑,0507-1385-3782,"{'latitude': 37.56148499773236, 'longitude': 126.9180350954716}"
